indice;id;protocoloRN;siglaTribunal;grau;grau_valido;classeProcessual;classeProcessual_valida;numero;numero_valido;faseProcessual;segmentoJustica;assuntos;assuntos_count;assuntos_validos;assuntos_invalidos;assuntos_invalidos_count;dataAjuizamento;dataAjuizamento_parsed;dataAjuizamento_valida;millisInsercao;millisInsercao_parsed;orgaoJulgador_codigoOrgao;orgaoJulgador_valido;codigoLocalidade;codigoLocalidade_valido;nivelSigilo;procEl;procEl_valido;dscSistema;dscSistema_valido;polo_at_count;polo_at_fisica_count;polo_at_fisica_documento_count;polo_at_fisica_documento_valido_count;polo_at_fisica_sem_nome_count;polo_at_fisica_sem_sexo_count;polo_at_fisica_sem_dataNascimento_count;polo_at_fisica_sexo_array;polo_at_juridica_count;polo_at_juridica_documento_count;polo_at_juridica_documento_valido_count;polo_at_autoridade_count;polo_at_orgaorepresentacao_count;polo_pa_count;polo_pa_fisica_count;polo_pa_fisica_documento_count;polo_pa_fisica_documento_valido_count;polo_pa_fisica_sem_nome_count;polo_pa_fisica_sem_sexo_count;polo_pa_fisica_sem_dataNascimento_count;polo_pa_fisica_sexo_array;polo_pa_juridica_count;polo_pa_juridica_documento_count;polo_pa_juridica_documento_valido_count;polo_pa_autoridade_count;polo_pa_orgaorepresentacao_count;polo_vi_count;polo_vi_fisica_count;polo_vi_juridica_count;polo_vi_autoridade_count;polo_vi_orgaorepresentacao_count;mov_count;mov_count_invalido;mov_array_invalido;mov_exige_complemento_count;mov_exige_complemento_sem_complemento;mov_exige_complemento_count_invalido;mov_exige_complemento_array_invalido;mov_dataHora_count_invalido;mov_magistradoProlator_count;mov_magistradoProlator_count_invalido;mov_ultimo_nivel_count_invalido;mov_ultimo_nivel_array_invalido;mov_1st_recebimento_cod;mov_1st_recebimento_descricao;mov_1st_recebimento_complemento;mov_1st_recebimento_dataHora;mov_1st_recebimento_ano;mov_1st_denuncia_queixa_cod;mov_1st_denuncia_queixa_dataHora;mov_1st_denuncia_queixa_ano;mov_1st_julgamento_cod;mov_1st_julgamento_descricao;mov_1st_julgamento_dataHora;mov_1st_julgamento_ano;mov_1st_tree_385_cod;mov_1st_tree_385_descricao;mov_1st_tree_385_dataHora;mov_1st_tree_385_ano;mov_1st_baixa_cod;mov_1st_baixa_descricao;mov_1st_baixa_dataHora;mov_1st_baixa_complemento;mov_1st_baixa_ano;mov_last_baixa_cod;mov_last_baixa_descricao;mov_last_baixa_dataHora;mov_last_baixa_complemento;mov_last_baixa_ano;mov_1st_execucao_iniciada_cod;mov_1st_execucao_iniciada_descricao;mov_1st_execucao_iniciada_dataHora;mov_1st_execucao_iniciada_complemento;mov_1st_execucao_iniciada_classe_anterior;mov_1st_execucao_iniciada_classe_nova;mov_1st_homolog_revog_cod;mov_1st_homolog_revog_descricao;mov_1st_homolog_revog_dataHora;mov_1st_homolog_revog_ano;mov_1st_conc_deneg_cod;mov_1st_conc_deneg_descricao;mov_1st_conc_deneg_dataHora;mov_1st_conc_deneg_ano;mov_1st_decreta_falencia_cod;mov_1st_decreta_falencia_descricao;mov_1st_decreta_falencia_dataHora;mov_1st_decreta_falencia_ano;mov_last_sobrestamento_cod;mov_last_sobrestamento_descricao;mov_last_sobrestamento_dataHora;mov_last_sobrestamento_ano;mov_last_dessobrestamento_cod;mov_last_dessobrestamento_descricao;mov_last_dessobrestamento_dataHora;mov_last_dessobrestamento_ano;mov_last_mov_cod;mov_last_mov_descricao;mov_last_mov_dataHora;mov_last_mov_ano;mov_Sent_count;mov_Sent_count_2018;mov_Sent_count_2019;mov_Sent_count_2020;mov_Sent_count_2021;mov_Sent_count_2022;mov_Sent_array_data;mov_Sent_homolog_count;mov_Sent_homolog_count_2018;mov_Sent_homolog_count_2019;mov_Sent_homolog_count_2020;mov_Sent_homolog_count_2021;mov_Sent_homolog_count_2022;mov_SentC_count;mov_SentC_count_2018;mov_SentC_count_2019;mov_SentC_count_2020;mov_SentC_count_2021;mov_SentC_count_2022;mov_SentC_array_data;mov_Liminar_count;mov_Liminar_count_2018;mov_Liminar_count_2019;mov_Liminar_count_2020;mov_Liminar_count_2021;mov_Liminar_count_2022;mov_Audiencia_count;mov_Audiencia_count_invalida;mov_AudConc_count;mov_AudConc_count_2018;mov_AudConc_count_2019;mov_AudConc_count_2020;mov_AudConc_count_2021;mov_AudConc_count_2022;mov_AudConc_array_data;mov_last_51_cod;mov_last_51_descricao;mov_last_51_dataHora;mov_last_julgamento_cod;mov_last_julgamento_descricao;mov_last_julgamento_dataHora;mov_1st_sessao_juri_cod;mov_1st_sessao_juri_descricao;mov_1st_sessao_juri_dataHora;mov_1st_sessao_juri_complemento;mov_1st_condenacao_procedente_cod;mov_1st_condenacao_procedente_descricao;mov_1st_condenacao_procedente_dataHora;mov_distribuicao_cancelada_flag;mov_remessa_count;mov_remessa_count_invalida;mov_mudanca_classe_count;mov_mudanca_classe_count_invalida;mov_mudanca_classe_codigos;mov_mudanca_classe_datas;mov_mudanca_classe_anteriores;mov_mudanca_classe_novas;mov_mudanca_classe_complementos;mov_suspencao_count;mov_suspencao_count_invalida;mov_suspencao_complementos;mov_medida_protetiva_count;mov_medida_protetiva_count_invalida;mov_medida_protetiva_complementos;mov_procedimento_restaurativo_count;mov_procedimento_restaurativo_count_invalido;mov_procedimento_restaurativo_complementos;mov_last_reativacao_cod;mov_last_reativacao_descricao;mov_last_reativacao_dataHora;classesProcessuais
processos-tjrr;TJRR_306_G1_2784_00000689420178230047;TJRR22713202110151634322782083;TJRR;G1;True;306;True;00000689420178230047;True;1;Justiça Estadual;7928;1;True;"";0;20170223111409;20170223111409;True;1634503831668;20211017175031;2784;True;1400472;True;0;2;True;8;True;1;1;1;1;0;0;0;F;0;0;0;0;0;0;0;0;0;0;0;0;"";0;0;0;0;0;0;0;0;0;0;20;0;"";8;0;0;"";0;1;0;0;"";26.0;"";['2:tipo_de_distribuicao_redistribuicao:2'];20170223111410;2017;"";"";"";219.0;"";20170322000000;2017;219.0;"";20170322000000;2017;22.0;"";20170331105256;"";2017.0;22.0;"";20170331105256;"";2017.0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";22;"";20170331105256;2017;1;0;0;0;0;0;['20170322000000'];0;0;0;0;0;0;1;0;0;0;0;0;['20170322000000'];0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];51.0;"";20170314000000;219.0;"";20170322000000;"";"";"";"";219.0;"";20170322000000;False;0;0;0;0;"";"";"";"";"";0;0;"";0;0;"";0;0;"";"";"";"";[306]
processos-tjrr;TJRR_1268_G1_2781_00000777420168230020;TJRR88638202110151634326251672;TJRR;G1;True;1268;True;00000777420168230020;True;1;Justiça Estadual;3619;1;True;"";0;20160128160150;20160128160150;True;1634504777902;20211017180617;2781;True;1400209;True;0;2;True;8;True;0;0;0;0;0;0;0;"";0;0;0;0;0;1;1;0;0;0;0;1;M;0;0;0;0;0;1;1;0;0;0;12;0;"";6;0;0;"";0;1;0;0;"";26.0;"";['2:tipo_de_distribuicao_redistribuicao:2'];20160128160150;2016;"";"";"";219.0;"";20160203000000;2016;219.0;"";20160203000000;2016;22.0;"";20160510162438;"";2016.0;22.0;"";20160510162438;"";2016.0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";22;"";20160510162438;2016;1;0;0;0;0;0;['20160203000000'];0;0;0;0;0;0;1;0;0;0;0;0;['20160203000000'];0;0;0;0;0;0;2;0;0;0;0;0;0;0;[];51.0;"";20160128000000;219.0;"";20160203000000;"";"";"";"";219.0;"";20160203000000;False;0;0;0;0;"";"";"";"";"";0;0;"";0;0;"";0;0;"";"";"";"";[1268]
processos-tjrr;TJRR_355_G1_2781_00000892520158230020;TJRR23552202110151634324093828;TJRR;G1;True;355;True;00000892520158230020;True;1;Justiça Estadual;8829;1;True;"";0;20150311130705;20150311130705;True;1634504634831;20211017180354;2781;True;1400209;True;0;2;True;8;True;0;0;0;0;0;0;0;"";0;0;0;0;0;1;1;0;0;0;0;0;M;0;0;0;0;0;1;1;0;0;0;6;0;"";3;0;0;"";0;1;0;0;"";26.0;"";['2:tipo_de_distribuicao_redistribuicao:2'];20150311130705;2015;"";"";"";"";"";"";"";"";"";"";"";22.0;"";20151211081345;"";2015.0;22.0;"";20151211081345;"";2015.0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";22;"";20151211081345;2015;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];51.0;"";20150311000000;"";"";"";"";"";"";"";"";"";"";False;0;0;0;0;"";"";"";"";"";0;0;"";0;0;"";0;0;"";"";"";"";[355]
processos-tjrr;TJRR_279_G1_2782_00000976920158230030;TJRR52559202110151634321628091;TJRR;G1;True;279;True;00000976920158230030;True;1;Justiça Estadual;3431;1;True;"";0;20150209000000;20150209000000;True;1634504053798;20211017175413;2782;True;1400308;True;0;1;True;2;True;1;0;0;0;0;0;0;"";0;0;0;0;1;1;1;1;1;0;0;0;M;0;0;0;0;0;1;1;0;0;0;51;0;"";30;0;0;"";0;1;0;0;"";26.0;"";['2:tipo_de_distribuicao_redistribuicao:2'];20150209130553;2015;"";"";"";"";"";"";"";"";"";"";"";22.0;"";20180309101150;"";2018.0;22.0;"";20180309101150;"";2018.0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";11383;"";20211001000357;2021;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];51.0;"";20180824065144;"";"";"";"";"";"";"";"";"";"";False;9;0;0;0;"";"";"";"";"";0;0;"";0;0;"";0;0;"";"";"";"";[279]
processos-tjrr;TJRR_283_G1_2774_00001103120158230010;TJRR43214202110151634322979246;TJRR;G1;True;283;True;00001103120158230010;True;1;Justiça Estadual;3416, 3402;2;True;"";0;20150112000000;20150112000000;True;1634504724813;20211017180524;2774;True;1400100;True;0;1;True;2;True;1;0;0;0;0;0;0;"";0;0;0;0;1;1;1;1;1;0;0;0;F;0;0;0;0;0;2;2;0;0;0;263;0;"";146;0;0;"";0;19;0;0;"";26.0;"";['2:tipo_de_distribuicao_redistribuicao:2'];20150112100229;2015;391.0;20150814000000;2015;"";"";"";"";"";"";"";"";22.0;"";20170103164644;"";2017.0;22.0;"";20170103164644;"";2017.0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";132;"";20211008135250;2021;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;12;0;0;0;0;0;0;0;[];51.0;"";20210407101445;"";"";"";"";"";"";"";"";"";"";False;15;0;0;0;"";"";"";"";"";0;0;"";0;0;"";0;0;"";"";"";"";[283]
processos-tjrr;TJRR_282_G1_12910_00001110420148230090;TJRR92434202110151634321648498;TJRR;G1;True;282;True;00001110420148230090;True;1;Justiça Estadual;3372;1;True;"";0;20140508000000;20140508000000;True;1634503893079;20211017175133;12910;True;1400159;True;0;1;True;2;True;1;0;0;0;0;0;0;"";0;0;0;0;1;1;1;0;0;0;0;0;M;0;0;0;0;0;1;1;0;0;0;113;0;"";48;0;0;"";0;13;0;0;"";26.0;"";['2:tipo_de_distribuicao_redistribuicao:2'];20140508182421;2014;391.0;20150624000000;2015;"";"";"";"";"";"";"";"";22.0;"";20170829152820;"";2017.0;22.0;"";20170829152820;"";2017.0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";132;"";20211011125857;2021;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;4;0;0;0;0;0;0;0;[];51.0;"";20181009141906;"";"";"";"";"";"";"";"";"";"";False;7;0;1;0;10966;20171204135408;283;282;Classe Processual alterada de 26:classe_anterior:283 para 27:classe_nova:282;0;0;"";0;0;"";0;0;"";"";"";"";[282]
processos-tjrr;TJRR_10943_G1_2781_00001124420108230020;TJRR31858202110151634320747745;TJRR;G1;True;10943;True;00001124420108230020;True;1;Justiça Estadual;3566;1;True;"";0;20100224000000;20100224000000;True;1634503385607;20211017174305;2781;True;1400209;True;0;1;True;2;True;1;0;0;0;0;0;0;"";0;0;0;0;1;1;1;1;1;0;0;0;M;0;0;0;0;0;1;0;0;0;1;213;0;"";102;0;0;"";0;32;0;0;"";26.0;"";['2:tipo_de_distribuicao_redistribuicao:2'];20100224123012;2010;391.0;20110217000000;2011;466.0;"";20100316000000;2010;466.0;"";20100316000000;2010;246.0;"";20190612153257;"";2019.0;246.0;"";20190612153257;"";2019.0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";85;"";20190729111947;2019;4;0;1;0;0;0;['20100316000000', '20110201000000', '20170222000000', '20190530191938'];1;0;0;0;0;0;4;0;1;0;0;0;['20100316000000', '20110201000000', '20170222000000', '20190530191938'];0;0;0;0;0;0;6;0;0;0;0;0;0;0;[];51.0;"";20190515100334;11878.0;"";20190530191938;"";"";"";"";"";"";"";False;14;0;0;0;"";"";"";"";"";0;0;"";0;0;"";0;0;"";"";"";"";[10943]
processos-tjrr;TJRR_305_G1_2780_00001171420108230005;TJRR29956202110151634322864735;TJRR;G1;True;305;True;00001171420108230005;True;1;Justiça Estadual;7928;1;True;"";0;20100330094831;20100330094831;True;1634503909552;20211017175149;2780;True;1400050;True;0;2;True;8;True;0;0;0;0;0;0;0;"";0;0;0;0;0;1;1;1;1;0;0;0;F;0;0;0;0;0;0;0;0;0;0;27;0;"";10;0;0;"";0;4;0;0;"";26.0;"";['2:tipo_de_distribuicao_redistribuicao:2'];20100330094832;2010;"";"";"";219.0;"";20100405000000;2010;219.0;"";20100405000000;2010;22.0;"";20100503153854;"";2010.0;22.0;"";20151113110125;"";2015.0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";22;"";20151113110125;2015;2;0;0;0;0;0;['20100405000000', '20150923000000'];0;0;0;0;0;0;2;0;0;0;0;0;['20100405000000', '20150923000000'];0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];51.0;"";20150928000000;219.0;"";20150923000000;"";"";"";"";219.0;"";20100405000000;False;0;0;0;0;"";"";"";"";"";0;0;"";0;0;"";0;0;"";849.0;"";20150928112605;[305]
processos-tjrr;TJRR_1463_G1_2780_00001222620168230005;TJRR66496202110151634325564511;TJRR;G1;True;1463;True;00001222620168230005;True;1;Justiça Estadual;9859;1;True;"";0;20160617121939;20160617121939;True;1634505229837;20211017181349;2780;True;1400050;True;1;2;True;8;True;0;0;0;0;0;0;0;"";0;0;0;0;0;1;1;0;0;0;0;0;M;0;0;0;0;0;0;0;0;0;0;83;0;"";36;0;0;"";0;12;0;0;"";26.0;"";['2:tipo_de_distribuicao_redistribuicao:2'];20160617121939;2016;"";"";"";11394.0;"";20160905000000;2016;219.0;"";20170928083836;2017;246.0;"";20171212000000;"";2017.0;22.0;"";20171212161136;"";2017.0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";22;"";20171212161136;2017;2;0;0;0;0;0;['20160905000000', '20170928083836'];0;0;0;0;0;0;2;0;0;0;0;0;['20160905000000', '20170928083836'];0;0;0;0;0;0;3;0;0;0;0;0;0;0;[];51.0;"";20171106000000;219.0;"";20170928083836;"";"";"";"";219.0;"";20170928083836;False;0;0;0;0;"";"";"";"";"";0;0;"";0;0;"";0;0;"";"";"";"";[1463]
processos-tjrr;TJRR_280_G1_2784_00001229420168230047;TJRR76632202110151634325221690;TJRR;G1;True;280;True;00001229420168230047;True;1;Justiça Estadual;3416;1;True;"";0;20160301141349;20160301141349;True;1634505556264;20211017181916;2784;True;1400472;True;0;2;True;8;True;0;0;0;0;0;0;0;"";0;0;0;0;0;2;2;2;2;0;0;0;M, M;0;0;0;0;0;0;0;0;0;0;11;0;"";3;0;0;"";0;1;0;0;"";26.0;"";['2:tipo_de_distribuicao_redistribuicao:2'];20160301141349;2016;"";"";"";219.0;"";20160302000000;2016;219.0;"";20160302000000;2016;22.0;"";20160322143401;"";2016.0;22.0;"";20160322143401;"";2016.0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";22;"";20160322143401;2016;1;0;0;0;0;0;['20160302000000'];0;0;0;0;0;0;1;0;0;0;0;0;['20160302000000'];0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];51.0;"";20160302000000;219.0;"";20160302000000;"";"";"";"";219.0;"";20160302000000;False;0;0;0;0;"";"";"";"";"";0;0;"";0;0;"";0;0;"";"";"";"";[280]
processos-tjrr;TJRR_1727_G1_2782_00001250320168230030;TJRR95166202110151634321322410;TJRR;G1;True;1727;True;00001250320168230030;True;1;Justiça Estadual;3372;1;True;"";0;20160301101755;20160301101755;True;1634503955354;20211017175235;2782;True;1400308;True;0;2;True;8;True;0;0;0;0;0;0;0;"";0;0;0;0;0;0;0;0;0;0;0;0;"";0;0;0;0;0;1;1;0;0;0;21;0;"";7;0;0;"";0;4;0;0;"";132.0;"";[];20160301000000;2016;"";"";"";459.0;"";20160616000000;2016;"";"";"";"";22.0;"";20160804145915;"";2016.0;22.0;"";20160804145915;"";2016.0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";12164;"";20160822000000;2016;1;0;0;0;0;0;['20160616000000'];0;0;0;0;0;0;1;0;0;0;0;0;['20160616000000'];1;0;0;0;0;0;0;0;0;0;0;0;0;0;[];51.0;"";20160816000000;459.0;"";20160616000000;"";"";"";"";"";"";"";False;0;0;0;0;"";"";"";"";"";0;0;"";0;0;"";0;0;"";"";"";"";[1727]
processos-tjrr;TJRR_283_G1_2774_00001420220168230010;TJRR27765202110151634328888294;TJRR;G1;True;283;True;00001420220168230010;True;1;Justiça Estadual;3633;1;True;"";0;20160111000000;20160111000000;True;1634505589825;20211017181949;2774;True;1400100;True;0;1;True;2;True;1;0;0;0;0;0;0;"";0;0;0;0;1;1;1;1;1;0;0;0;M;0;0;0;0;0;1;0;0;0;1;183;0;"";93;0;0;"";0;11;0;0;"";26.0;"";['2:tipo_de_distribuicao_redistribuicao:4'];20160111130013;2016;391.0;20161003000000;2016;"";"";"";"";"";"";"";"";22.0;"";20160121102028;"";2016.0;246.0;"";20191206131850;"";2019.0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";85;"";20191218145626;2019;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;6;0;0;0;0;0;0;0;[];51.0;"";20191205093930;"";"";"";"";"";"";"";"";"";"";False;10;0;0;0;"";"";"";"";"";0;0;"";0;0;"";0;0;"";849.0;"";20160615103516;[283]
processos-tjrr;TJRR_386_G1_2785_00001448420148230060;TJRR51196202110151634324291877;TJRR;G1;True;386;True;00001448420148230060;True;2;Justiça Estadual;7942;1;True;"";0;20140313000000;20140313000000;True;1634504818497;20211017180658;2785;True;1400605;True;0;2;True;8;True;0;0;0;0;0;0;0;"";0;0;0;0;0;1;1;0;0;0;0;0;M;0;0;0;0;0;0;0;0;0;0;118;0;"";47;0;0;"";0;12;0;0;"";26.0;"";['2:tipo_de_distribuicao_redistribuicao:2'];20140313000000;2014;"";"";"";196.0;"";20160315000000;2016;196.0;"";20160315000000;2016;246.0;"";20160810000000;"";2016.0;22.0;"";20160810125720;"";2016.0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";12143;"";20191211113342;2019;1;0;0;0;0;0;['20160315000000'];0;0;0;0;0;0;1;0;0;0;0;0;['20160315000000'];0;0;0;0;0;0;4;0;0;0;0;0;0;0;[];51.0;"";20160310000000;196.0;"";20160315000000;"";"";"";"";"";"";"";False;0;0;0;0;"";"";"";"";"";0;0;"";0;0;"";0;0;"";"";"";"";[386]
processos-tjrr;TJRR_279_G1_2782_00001496520158230030;TJRR62250202110151634328886529;TJRR;G1;True;279;True;00001496520158230030;True;1;Justiça Estadual;3632;1;True;"";0;20150318000000;20150318000000;True;1634505677694;20211017182117;2782;True;1400308;True;0;1;True;2;True;1;0;0;0;0;0;0;"";0;0;0;0;1;1;1;1;1;0;0;0;M;0;0;0;0;0;1;0;0;0;1;30;0;"";13;0;0;"";0;0;0;0;"";26.0;"";['2:tipo_de_distribuicao_redistribuicao:2'];20150318092638;2015;"";"";"";"";"";"";"";"";"";"";"";22.0;"";20191114170947;"";2019.0;22.0;"";20191114170947;"";2019.0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";123;"";20210715024828;2021;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];"";"";"";"";"";"";"";"";"";"";"";"";"";False;7;0;0;0;"";"";"";"";"";0;0;"";0;0;"";0;0;"";"";"";"";[279]
processos-tjrr;TJRR_279_G1_2774_00001712320148230010;TJRR92019202110151634320615848;TJRR;G1;True;279;True;00001712320148230010;True;1;Justiça Estadual;3632;1;True;"";0;20140107170210;20140107170210;True;1634503500808;20211017174500;2774;True;1400100;True;0;2;True;8;True;0;0;0;0;0;0;0;"";0;0;0;0;0;1;1;0;0;0;0;1;M;0;0;0;0;0;1;1;0;0;0;2;0;"";1;0;0;"";0;0;0;0;"";26.0;"";['2:tipo_de_distribuicao_redistribuicao:2'];20140107170210;2014;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";493;"";20140123000000;2014;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];"";"";"";"";"";"";"";"";"";"";"";"";"";False;0;0;0;0;"";"";"";"";"";0;0;"";0;0;"";0;0;"";"";"";"";[279]
processos-tjrr;TJRR_283_G1_12786_00002281220128230010;TJRR51073202110151634323128592;TJRR;G1;True;283;True;00002281220128230010;True;1;Justiça Estadual;3632;1;True;"";0;20120106131820;20120106131820;True;1634504060346;20211017175420;12786;True;1400100;True;0;2;True;8;True;0;0;0;0;0;0;0;"";0;0;0;0;0;2;2;1;1;0;0;1;M, M;0;0;0;0;0;1;1;0;0;0;96;0;"";35;0;0;"";0;11;0;0;"";26.0;"";['2:tipo_de_distribuicao_redistribuicao:2'];20120106131820;2012;391.0;20130312000000;2013;219.0;"";20140903000000;2014;219.0;"";20140903000000;2014;246.0;"";20151215000000;"";2015.0;246.0;"";20151216000000;"";2015.0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";246;"";20151216000000;2015;1;0;0;0;0;0;['20140903000000'];0;0;0;0;0;0;1;0;0;0;0;0;['20140903000000'];0;0;0;0;0;0;2;0;0;0;0;0;0;0;[];51.0;"";20141124000000;219.0;"";20140903000000;"";"";"";"";219.0;"";20140903000000;False;2;0;0;0;"";"";"";"";"";0;0;"";0;0;"";0;0;"";"";"";"";[283]
processos-tjrr;TJRR_279_G1_2780_00002378120158230005;TJRR16459202110151634322922211;TJRR;G1;True;279;True;00002378120158230005;True;1;Justiça Estadual;3692;1;True;"";0;20151113112625;20151113112625;True;1634503954313;20211017175234;2780;True;1400050;True;0;2;True;8;True;0;0;0;0;0;0;0;"";0;0;0;0;0;0;0;0;0;0;0;0;"";0;0;0;0;0;1;1;0;0;0;13;0;"";5;0;0;"";0;1;0;0;"";26.0;"";['2:tipo_de_distribuicao_redistribuicao:2'];20151113112625;2015;"";"";"";"";"";"";"";"";"";"";"";246.0;"";20151203000000;"";2015.0;22.0;"";20151203105118;"";2015.0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";22;"";20151203105118;2015;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];51.0;"";20151113000000;"";"";"";"";"";"";"";"";"";"";False;0;0;0;0;"";"";"";"";"";0;0;"";0;0;"";0;0;"";849.0;"";20151203091704;[279]
processos-tjrr;TJRR_1268_G1_2780_00002426920168230005;TJRR96029202110151634322466364;TJRR;G1;True;1268;True;00002426920168230005;True;1;Justiça Estadual;5560;1;True;"";0;20161206171411;20161206171411;True;1634504031554;20211017175351;2780;True;1400050;True;0;2;True;8;True;0;0;0;0;0;0;0;"";0;0;0;0;0;1;1;1;1;0;0;0;M;0;0;0;0;0;1;1;0;0;0;26;0;"";10;0;0;"";0;3;0;0;"";26.0;"";['2:tipo_de_distribuicao_redistribuicao:2'];20161206171411;2016;"";"";"";219.0;"";20161207000000;2016;219.0;"";20161207000000;2016;246.0;"";20170406000000;"";2017.0;22.0;"";20170406081348;"";2017.0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";22;"";20170406081348;2017;2;0;0;0;0;0;['20161207000000', '20170313000000'];0;0;0;0;0;0;2;0;0;0;0;0;['20161207000000', '20170313000000'];0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];51.0;"";20170130000000;459.0;"";20170313000000;"";"";"";"";219.0;"";20161207000000;False;0;0;0;0;"";"";"";"";"";0;0;"";0;0;"";0;0;"";"";"";"";[1268]
processos-tjrr;TJRR_1733_G1_2780_00002719020148230005;TJRR32062202110151634320375897;TJRR;G1;True;1733;True;00002719020148230005;True;1;Justiça Estadual;3553;1;True;"";0;20141119125455;20141119125455;True;1634503492683;20211017174452;2780;True;1400050;True;0;2;True;8;True;0;0;0;0;0;0;0;"";0;0;0;0;0;1;1;1;1;0;0;0;M;0;0;0;0;0;1;1;0;0;0;33;0;"";16;0;0;"";0;4;0;0;"";26.0;"";['2:tipo_de_distribuicao_redistribuicao:2'];20141119125455;2014;"";"";"";461.0;"";20141120000000;2014;"";"";"";"";246.0;"";20150630000000;"";2015.0;22.0;"";20150630135929;"";2015.0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";22;"";20150630135929;2015;1;0;0;0;0;0;['20141120000000'];0;0;0;0;0;0;1;0;0;0;0;0;['20141120000000'];0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];51.0;"";20150624000000;461.0;"";20141120000000;"";"";"";"";"";"";"";False;0;0;0;0;"";"";"";"";"";0;0;"";0;0;"";0;0;"";"";"";"";[1733]
